-3.334792726270187080e-01,5.080997925096279386e-03,3.334792726270183749e-01,-5.080997925096262906e-03,-3.334792726270187080e-01,5.080997925096279386e-03,-3.334792726270187080e-01,5.080997925096279386e-03,-2.168305511700830968e-01,2.168305511700828192e-01,-2.168305511700830968e-01,-2.168305511700830968e-01,2.061747266130244637e-03,2.168305511700836519e-01,-2.168305511700833743e-01,2.168305511700836519e-01,2.168305511700836519e-01,-2.061747266130238131e-03,-2.168305511700836519e-01,2.168305511700833743e-01,-2.168305511700836519e-01,-2.168305511700836519e-01,2.061747266130238131e-03,-2.168305511700836519e-01,2.168305511700833743e-01,-2.168305511700836519e-01,-2.168305511700836519e-01,2.061747266130238131e-03,2.168305511700830968e-01,-2.168305511700828747e-01,2.168305511700830968e-01,2.168305511700830968e-01,-2.061747266130241167e-03,-2.528980993287275325e-01,2.528980993287285317e-01,-2.528980993287285317e-01,-2.528980993287285317e-01,2.528980993287275325e-01,-9.066298660223967923e-03,2.528980993287275325e-01,-2.528980993287285317e-01,2.528980993287285317e-01,2.528980993287285317e-01,-2.528980993287275325e-01,9.066298660223966188e-03,2.528980993287275325e-01,-2.528980993287285317e-01,2.528980993287285317e-01,2.528980993287285317e-01,-2.528980993287275325e-01,9.066298660223967923e-03,-2.528980993287275325e-01,2.528980993287280321e-01,-2.528980993287280321e-01,-2.528980993287280321e-01,2.528980993287275325e-01,-9.066298660223966188e-03,-6.783460234217701945e-01,6.783460234217693063e-01,6.783460234217701945e-01,-6.783460234217683071e-01,4.630887991020417316e-02
-9.404221919061010232e-47,1.356369533896735304e-48,1.504340232775921087e-46,-2.011434618283262249e-48,-2.712863692909110959e-46,4.004962137945586353e-48,-1.722256313974955115e-46,2.981188014083063033e-48,-1.183242929905863774e-46,-1.515796537399238204e-46,-9.511276748642090111e-47,-4.411700984756870647e-47,1.167937296203175591e-48,-2.059491919400015525e-48,-4.448076100949138776e-47,6.547955000845623115e-47,1.287233844612329731e-46,7.023060798929026872e-48,-1.269585724426196721e-46,1.716460859806995819e-46,-2.314317955404800772e-46,1.516762384866248874e-47,-6.168738132084729340e-48,-6.662330343436040231e-47,8.386868202612592375e-47,-2.313052296267182314e-46,-1.765004796959338494e-46,-9.557385700509461406e-48,1.135555076434114821e-46,1.486771486194761170e-46,-4.258803700852369331e-47,8.309634195257191797e-47,1.303647794318930714e-48,1.055752260697476947e-46,1.643236477044920365e-46,-2.291710051915979862e-46,-2.495140605213032079e-46,-1.304271631415284760e-46,2.790365139671563195e-45,1.355200799869736170e-46,-1.456057347401199803e-46,-1.477057659477729028e-47,1.740779990290099883e-46,1.300525626464448686e-47,-7.442999852299694771e-46,9.440646217151077627e-47,-8.842453034354229295e-47,1.494063574713978986e-46,2.044302846110170143e-46,-1.512216082956116090e-46,-2.364239683995357828e-45,7.708660911225269818e-47,1.786270784928926132e-46,5.632160722715972609e-47,-1.079538263809445109e-46,9.417273967981992712e-47,6.996842531718220883e-46,-2.807883768816096564e-45,7.491138356126275776e-46,2.378984778012182078e-45,-7.039915744394699751e-46,-2.619907710367983672e-02
-2.052720818294839441e-47,1.992922419970898113e-49,8.713212568577999919e-47,1.873587183208920825e-49,-1.759941816551771369e-46,-1.232512202962090617e-49,-5.042845055337442070e-47,3.277043466810457282e-49,-1.268719706704224487e-46,-1.331648792451667967e-46,-1.198995504740099604e-46,-6.173162752161184094e-47,5.587441226905632245e-49,-4.863868834007497885e-47,4.183469378091100576e-47,-5.839430916974598635e-47,3.960055839276996993e-47,1.629406148278984316e-48,-1.021467656924233445e-46,1.292684814375583055e-46,-1.624989956024304275e-46,6.210461749890426928e-47,-2.556523158089956942e-49,-2.460727751617373964e-47,9.741978443907974945e-48,-1.145808391856644455e-46,-9.632043901333281145e-47,-8.050946354489852614e-49,9.509446691303101062e-47,1.861657783086029941e-46,-8.942953782398450818e-47,4.724220032494978974e-47,1.333001493591309067e-48,1.360748838995390452e-46,1.406945768770125404e-46,-1.325921250408931783e-46,-1.502358496710759394e-46,-1.065956348563875184e-46,6.029948941040151958e-47,1.347445244827819827e-46,-1.386764801811473784e-46,-2.026126045579104690e-47,1.663707618489561789e-46,1.684029012229745473e-47,4.059165230935486496e-47,5.427848171868508761e-47,-7.034555600078764071e-47,3.285969489053256232e-47,8.779715185185811694e-47,-1.903093937565205642e-46,-9.794983192021215056e-47,9.450829927369390278e-47,1.745372483436491858e-46,1.051589591209578953e-46,-6.050218448913326272e-47,1.137556574294007425e-46,8.336331047133841817e-47,-1.016644279314447596e-46,-6.872874200717033007e-47,1.646130358834428012e-46,-1.408227366972103682e-46,-6.138177654509503756e-03
-2.013879593664729855e-47,4.054193362861122174e-49,8.363598681551323330e-47,3.599317884222137312e-48,-1.750077239718959305e-46,-2.835441083366666843e-48,-5.758420026954945889e-47,-2.573245131541087623e-48,-1.244068871658326524e-46,-1.403749349183686392e-46,-1.121673887170645016e-46,-5.588197850008290853e-47,4.493911339478594057e-48,-4.228245593198596027e-47,2.644311922864724484e-47,-4.352592715776851246e-47,5.293066851862761110e-47,1.707785395682236456e-47,-1.027911589456419224e-46,1.310014779621652824e-46,-1.637847968367033806e-46,6.064150846670685037e-47,2.471884662851639833e-49,-2.700323449193021586e-47,1.628177529622007811e-47,-1.205405621300578307e-46,-1.017244418996387323e-46,-3.888604635481698454e-48,1.000948896127019432e-46,1.741262489183522357e-46,-7.762427628553463644e-47,5.763608863845541820e-47,1.383734157108989293e-47,1.336460378974078314e-46,1.388414378943743826e-46,-1.403647577844218439e-46,-1.568165030244452369e-46,-1.122181502833659865e-46,5.375660043452057205e-42,1.330693422851149936e-46,-1.399649995111551310e-46,-2.543428796921148182e-47,1.620388163159111331e-46,1.309797516210073385e-47,1.969835316908757824e-42,5.981550526932410209e-47,-6.677486938539165923e-47,4.874684295589785809e-47,1.016610730403788685e-46,-1.790046694853140018e-46,-7.213390601519225594e-42,9.083410799390164173e-47,1.719835416301690177e-46,9.429590063565481026e-47,-6.971556994088999883e-47,1.060160000749768013e-46,4.682547622959313548e-42,-5.375660044465684874e-42,-1.969835317232527947e-42,7.213390602585321427e-42,-4.682547623727751627e-42,-1.046980892094576121e-01
-3.228896787048554651e-01,2.367111573514784901e-04,3.228896787048555206e-01,-2.367111573514801707e-04,-3.228896787048554651e-01,2.367111573514784901e-04,-3.228896787048554651e-01,2.367111573514784901e-04,-2.219592371144311627e-01,2.219592371144311627e-01,-2.219592371144311627e-01,-2.219592371144311627e-01,8.899628158074505664e-04,2.219592371144317178e-01,-2.219592371144317178e-01,2.219592371144317178e-01,2.219592371144317178e-01,-8.899628158074496991e-04,-2.219592371144317178e-01,2.219592371144317178e-01,-2.219592371144317178e-01,-2.219592371144317178e-01,8.899628158074496991e-04,-2.219592371144317178e-01,2.219592371144317178e-01,-2.219592371144317178e-01,-2.219592371144317178e-01,8.899628158074496991e-04,2.219592371144311627e-01,-2.219592371144311627e-01,2.219592371144311627e-01,2.219592371144311627e-01,-8.899628158074515422e-04,-2.637488713145689223e-01,2.637488713145699215e-01,-2.637488713145699215e-01,-2.637488713145699215e-01,2.637488713145689223e-01,-2.092668073136515726e-03,2.637488713145689223e-01,-2.637488713145698105e-01,2.637488713145698105e-01,2.637488713145698105e-01,-2.637488713145689223e-01,2.092668073136508353e-03,2.637488713145689223e-01,-2.637488713145699215e-01,2.637488713145699215e-01,2.637488713145699215e-01,-2.637488713145689223e-01,2.092668073136515726e-03,-2.637488713145689223e-01,2.637488713145698105e-01,-2.637488713145698105e-01,-2.637488713145698105e-01,2.637488713145689223e-01,-2.092668073136508787e-03,-7.297621371162182902e-01,7.297621371162174020e-01,7.297621371162182902e-01,-7.297621371162174020e-01,9.328948817929399659e-03
-1.935797099588866028e-47,1.044020579307382256e-49,8.545990793110076644e-47,4.644246970068680771e-48,-1.753115651435968318e-46,-3.089325897158289581e-48,-5.141203145264384027e-47,-4.024292409824356969e-48,-1.249021071843363801e-46,-1.383584823729344989e-46,-1.156270520848085504e-46,-5.721717940281220641e-47,1.437207001012183722e-48,-4.328882289159591342e-47,3.058543271934892017e-47,-5.045132434673642401e-47,5.011389789393823794e-47,1.099609598201995106e-47,-1.025464036298980578e-46,1.300244023262746785e-46,-1.620052627364764124e-46,6.128874422604446488e-47,3.230847317875933613e-48,-2.630988734821581002e-47,1.353792804629684639e-47,-1.157855646051467392e-46,-9.987685794937840804e-47,1.645483747256088686e-48,9.933325818627675626e-47,1.772342355993771245e-46,-8.268907588341757792e-47,5.549935634223401267e-47,1.085749882851589683e-47,1.348971051638106079e-46,1.394774945238457714e-46,-1.365700610271673305e-46,-1.538825246518322193e-46,-1.098676995861466746e-46,3.452893336990477751e-43,1.336588003675721609e-46,-1.396204078881115280e-46,-2.359242688163814422e-47,1.634923845587183422e-46,1.429688399097506630e-47,1.652512110858428735e-43,5.766385007708575731e-47,-6.788332235406590776e-47,4.213654831543322556e-47,9.635156095633392552e-47,-1.832883872005592255e-46,-5.163309488310035737e-43,9.218324245285940557e-47,1.727116727029674262e-46,9.844035119997264426e-47,-6.643417295184101167e-47,1.086847510230738943e-46,3.650403413348219251e-43,-3.452893469859498783e-43,-1.652512166733162974e-43,5.163309643277050134e-43,-3.650403537061335230e-43,-8.079434696547463379e-02
-3.477830487166291840e-01,2.325550649263681893e-02,3.477830487166291840e-01,-2.325550649263681893e-02,-3.477830487166291840e-01,2.325550649263681893e-02,-3.477830487166291840e-01,2.325550649263681893e-02,-2.651358455973296113e-01,2.651358455973296113e-01,-2.651358455973296113e-01,-2.651358455973296113e-01,-3.841248178268998319e-03,2.651358455973298889e-01,-2.651358455973298889e-01,2.651358455973298889e-01,2.651358455973298889e-01,3.841248178269022172e-03,-2.651358455973298889e-01,2.651358455973298889e-01,-2.651358455973298889e-01,-2.651358455973298889e-01,-3.841248178269016534e-03,-2.651358455973298889e-01,2.651358455973298889e-01,-2.651358455973298889e-01,-2.651358455973298889e-01,-3.841248178269022172e-03,2.651358455973297223e-01,-2.651358455973297223e-01,2.651358455973297223e-01,2.651358455973297223e-01,3.841248178268995717e-03,-3.456696541859847205e-01,3.456696541859851646e-01,-3.456696541859851646e-01,-3.456696541859851646e-01,3.456696541859847205e-01,-1.196604059759485798e-02,3.456696541859846650e-01,-3.456696541859851646e-01,3.456696541859850536e-01,3.456696541859851646e-01,-3.456696541859846650e-01,1.196604059759485972e-02,3.456696541859847205e-01,-3.456696541859851646e-01,3.456696541859851646e-01,3.456696541859851646e-01,-3.456696541859847205e-01,1.196604059759485798e-02,-3.456696541859846650e-01,3.456696541859851646e-01,-3.456696541859850536e-01,-3.456696541859851646e-01,3.456696541859846650e-01,-1.196604059759485972e-02,-1.216064894290436849e+00,1.216064894290435294e+00,1.216064894290436849e+00,-1.216064894290435294e+00,1.076441937027644014e-01
-1.989095913978754891e-47,-1.036390030321533096e-49,8.254292525254315517e-47,4.117164868139798028e-48,-1.757986693427086736e-46,-4.075547509278399109e-48,-6.138015531695998047e-47,-3.987485238242709193e-48,-1.255120166832153367e-46,-1.382475963808666941e-46,-1.119034867476232823e-46,-5.809449303831536324e-47,2.998723381514228120e-48,-4.596381005028941679e-47,3.265390637661081116e-47,-4.382382681635035669e-47,4.633841457471441646e-47,1.342387295860437954e-47,-1.024906301543835678e-46,1.307566458714324273e-46,-1.654526485211300509e-46,6.104582321043342862e-47,1.473448179443043039e-48,-2.602292002328938725e-47,1.519847109345126855e-47,-1.239884436496415408e-46,-1.002503618615393783e-46,-9.048450018387474561e-49,9.737277949486436268e-47,1.785707861806471366e-46,-7.787502981566466600e-47,5.287374656178211066e-47,1.160826549239039937e-47,1.331349558954603611e-46,1.386740488929830327e-46,-1.403760435895993004e-46,-1.563162061495770930e-46,-1.119269108990802120e-46,1.345169911051421675e-42,1.330579836111819675e-46,-1.399578406671224113e-46,-2.493558085123968743e-47,1.626973381088932809e-46,1.352188898298433552e-47,5.506863756160473750e-43,5.971142450486921967e-47,-6.672830241776171883e-47,4.687505783572630009e-47,9.896522212049996814e-47,-1.805847307489543205e-46,-1.861797863032485100e-42,9.095856370314057766e-47,1.720146610153217507e-46,9.568137786318532286e-47,-6.792989743107410580e-47,1.071434516303731755e-46,1.240285958216089241e-42,-1.345169914838917721e-42,-5.506863770165868868e-43,1.861797867239912845e-42,-1.240285961317263767e-42,-9.249159964161210445e-02
-2.131690019013324851e-47,-7.922775191556638599e-48,7.833172198738309882e-47,-7.110444044857057427e-48,-1.734322090132627925e-46,-1.637532940370637880e-49,-5.832194236308667951e-47,-2.509741669801991446e-47,-1.235789232100566119e-46,-1.408855644295486308e-46,-1.112560957556053865e-46,-5.416168741031360799e-47,-4.985018589912619190e-47,-3.949956398280824535e-47,2.345144714074540328e-47,-3.929052058872540903e-47,5.843638477246080099e-47,-1.262050642906507823e-46,-1.028303352279557102e-46,1.298806509835868550e-46,-1.623362928965905367e-46,6.069349309000701072e-47,3.483716690714172692e-47,-2.765508838716570902e-47,1.489739054829786421e-47,-1.190088955987698013e-46,-1.028709198823273019e-46,9.380634133575761855e-47,1.026271424147990748e-46,1.702748005855679057e-46,-7.230945073146846564e-47,6.280457292384859175e-47,-8.588299700595732501e-47,1.399526382839146248e-46,1.585296431736342088e-46,-1.435126631457020277e-46,-1.688371164371250162e-46,-9.754902779027117265e-47,-3.321978744054012773e-26,1.342728805225965931e-46,-1.354259711537188528e-46,-2.654543784762452103e-47,1.589333369659035833e-46,1.626432714633420237e-47,-6.908822008127981624e-27,5.229522427109368254e-47,-9.407324028262689935e-47,5.592175101799069869e-47,1.208176004888654858e-46,-1.978391003709728101e-46,4.683674865018270989e-26,9.483690165834098639e-47,1.892848084961300632e-46,8.663166812178932225e-47,-8.480097935259165925e-47,1.164349030737446628e-46,-3.077642147007399634e-26,-3.321978744054012773e-26,-6.908822008127981624e-27,4.683674865018270989e-26,-3.077642147007399634e-26,4.412168003719321163e-01
-2.047072495203881192e-47,2.854960261191035713e-49,8.251829867691821888e-47,4.760601141743373275e-49,-1.763340282324147442e-46,2.986436615036918515e-49,-6.141880213704607908e-47,3.444093272245522217e-48,-1.258591523520553142e-46,-1.374309618667168873e-46,-1.125084141404375738e-46,-5.881910434201424839e-47,3.146048613497837415e-48,-4.668063784941532257e-47,3.402438039841612632e-47,-4.457688210498916785e-47,4.508321374212712517e-47,3.526314317492404571e-48,-1.023601849642594956e-46,1.304584139429765342e-46,-1.654506434852553141e-46,6.131583611943592749e-47,-2.877668591945914290e-48,-2.565221618822703823e-47,1.434830021000865285e-47,-1.236650698944734094e-46,-9.949519698238941891e-47,-5.749449726575852934e-48,9.692059279321214544e-47,1.793650241798740922e-46,-7.829040227364790807e-47,5.214700730447174700e-47,1.856547248633200720e-48,1.333319218865733795e-46,1.386224163604738934e-46,-1.396441387441354590e-46,-1.556381865351866504e-46,-1.115389532100291001e-46,6.850336595167292858e-46,1.331534639720129069e-46,-1.399901848340882953e-46,-2.467055832478662871e-47,1.629196942921409714e-46,1.363065991865818800e-47,2.735047383431534900e-46,5.950411919887145313e-47,-6.655735789080432823e-47,4.637974316069514371e-47,9.856030931496165594e-47,-1.806461298853214197e-46,-8.411341002263878803e-46,9.118189598939886502e-47,1.719645270058422736e-46,9.631735764069293110e-47,-6.738312027257236130e-47,1.074150051738789972e-46,5.963394378417953086e-46,-6.929225496950440753e-46,-2.767516054982644841e-46,8.512739334393430288e-46,-6.034799705852969128e-46,-2.311150082074547862e-02
