-5.160190914597191369e-01,-7.092717811181822318e-01,-5.159905552102077575e-01,-7.092795943960074068e-01,-5.160602762022070689e-01,-7.092585884722194534e-01,-5.159444377862951736e-01,-7.091556271829287939e-01,-1.234806434066146208e+00,-1.234778311403475826e+00,-1.234842704699534721e+00,-1.234425120170312917e+00,1.554283447529507090e+00
-5.361966408760300284e-01,6.283306988904474588e-01,-5.361530383010060241e-01,6.283331577569984949e-01,-5.362533016225117244e-01,6.283189814446983323e-01,-5.361248300397809530e-01,6.282336147853756492e-01,-1.159088523102159263e+00,-1.159016747939497050e+00,-1.159163660920776273e+00,-1.158755104236455002e+00,-1.462197162577020260e+00
-6.309509841412056508e-01,2.875497485453050884e-03,-5.712925448767127712e-01,1.100387957618966905e-04,-6.464320011963801127e-01,3.656247426845522525e-03,-6.188098785766992238e-01,2.280206177243157984e-03,-6.799386216198231025e-01,-6.069716775840438006e-01,-6.994091083519118346e-01,-6.648308195441858803e-01,3.387919009378305424e-02
-5.951394933993400249e-01,1.818423383101602092e-03,-5.156461875001336903e-01,1.377391124444295959e-03,-6.160232432693666382e-01,1.933414721542758537e-03,-5.790134495411833893e-01,1.728832364175914493e-03,-6.349168561022459079e-01,-5.409554131964574575e-01,-6.604284069341976871e-01,-6.154670631232893596e-01,-4.027166212398882112e-04
-5.083911296856635786e-01,-2.460188202467809317e-03,-3.537281280022733232e-01,-1.385698470359847953e-03,-5.612975608743889788e-01,-2.881369505872496180e-03,-4.737925400073557114e-01,-2.197164439992217722e-03,-5.279150732860401485e-01,-3.601513968582431557e-01,-5.878555915939692733e-01,-4.894975737088806955e-01,2.863817881262728862e-03
-6.466651061330653816e-01,-3.765366958260700416e-03,-5.818049537969468554e-01,-1.643858685321432627e-03,-6.635987717863096602e-01,-4.359392671139999606e-03,-6.336595208211469599e-01,-3.319402749865548070e-03,-6.957290819204459131e-01,-6.167786071144504279e-01,-7.169528826954121303e-01,-6.796093897728104904e-01,-2.012225179262801603e-02
-3.943442589991805192e-01,1.014409171846776851e-04,-2.461338971653663221e-01,1.614638291477949470e-04,-4.544691423975700806e-01,1.679774750918320390e-06,-3.582944244341049744e-01,1.367035881343550013e-04,-4.060123710251114515e-01,-2.488946256241626187e-01,-4.726102289402129841e-01,-3.669762023634884907e-01,-9.049415875065915885e-04
-3.694806695080741221e-01,-4.567748103348645452e-04,-2.125720099092237858e-01,4.146040025132235736e-04,-4.461165981781827772e-01,-1.324136361968976773e-03,-3.285844646855624052e-01,-1.086087348643057334e-04,-3.779097730847948977e-01,-2.141432437086857044e-01,-4.611928854400465516e-01,-3.344717282977827666e-01,-4.064306582575730881e-03
-6.144650970954704805e-01,-2.874595648795494514e-03,-5.187169392022680237e-01,1.305904179004204943e-04,-6.406037240044702985e-01,-3.818112745367857521e-03,-5.950826805227402705e-01,-2.205781873805276808e-03,-6.523873836101643509e-01,-5.410299636829862813e-01,-6.838876243067292249e-01,-6.293552449012985717e-01,-2.099813974778876741e-02
-9.243400942635474626e-01,-6.626617020651426326e-03,-9.218548753975138732e-01,-6.494378836487920900e-03,-9.252427699517040693e-01,-6.674755223228575479e-03,-9.236650874661002097e-01,-6.590657173509532028e-03,-1.126564954276902508e+00,-1.122053366854483203e+00,-1.128208316148852086e+00,-1.125337705392092102e+00,-4.135020570195436368e-02
-3.533521450210441728e-01,3.135732768591009429e-03,-1.987711079498654387e-01,2.643448850538933186e-03,-4.332915866126713089e-01,2.618074248195744955e-03,-3.121689254896466426e-01,3.189386742767329197e-03,-3.607856603947691143e-01,-2.000861149744238288e-01,-4.471740470290355152e-01,-3.172711626017400421e-01,-1.635294430395574025e-02
-8.017572872912495097e-01,-4.736228272086865504e-03,-7.925199894051079275e-01,-4.331226808107978624e-03,-8.045662101370891772e-01,-4.860449576125441817e-03,-7.995391921042063199e-01,-4.638483511867465617e-03,-9.230851245026912011e-01,-9.090395478982206123e-01,-9.273890078042080765e-01,-9.196974362339284115e-01,-3.133169901304217603e-02
-7.833912916360763479e-01,8.320168160153108838e-03,-7.661417826784968632e-01,6.779926432782723209e-03,-7.884896274053779797e-01,8.784319500503068312e-03,-7.794743667826516953e-01,7.966300600046867172e-03,-8.831360146548915546e-01,-8.587623338929463168e-01,-8.904217999413489570e-01,-8.775642397497648295e-01,6.264360448685021843e-02
-3.402541976485622399e-01,2.613467881530480517e-03,-1.880542994865900541e-01,3.594537525549066151e-03,-4.234942941759012314e-01,1.287572780000132420e-04,-2.989142032982270436e-01,3.335921862036528469e-03,-3.469020217562072128e-01,-1.892031870757983347e-01,-4.363894946793620000e-01,-3.034227503005093585e-01,-2.612280740244517577e-02
-6.178743366706115347e-01,5.994544393137808853e-03,-5.310567770352980776e-01,1.049732300635948480e-03,-6.417870890967882769e-01,7.532624899494154425e-03,-6.001720605614436765e-01,4.900555311466225222e-03,-6.581941366895178724e-01,-5.562381029375721431e-01,-6.872273140180720219e-01,-6.369821786039707723e-01,3.481482869720901180e-02
-3.896714952850953151e-01,5.646391300686342749e-04,-2.380814126215440862e-01,1.144819070416965923e-03,-4.542799294094143625e-01,-3.499188954001914304e-05,-3.521032230095565985e-01,8.223379885650321588e-04,-4.004823681360298315e-01,-2.404909932639557324e-01,-4.716653400122687856e-01,-3.600216435950721050e-01,-7.727009907162727710e-03
